Thickness,Temp,STD
0.835841,21.886208,0.000529
0.835842,21.88592,0.000443
0.835839,21.88533,0.000873
0.835841,21.88483,0.000719
0.835842,21.89032,0.000706
0.835842,21.89662,0.000624
0.835838,21.8999,0.001169
0.835839,21.900134,0.000666
0.83584,21.899972,0.000644
0.835838,21.8973,0.00126
0.83584,21.886337,0.001077
0.835842,21.881166,0.00068
0.835837,21.883524,0.001679
0.835839,21.883826,0.000952
0.835839,21.878856,0.000547
0.835841,21.883495,0.000697
0.83584,21.897909,0.000657
0.835841,21.913026,0.000642
0.835838,21.919899,0.00091
0.835841,21.920171,0.001303
0.835843,21.909492,0.000808
0.835843,21.905189,0.000569
0.835842,21.897291,0.000882
0.835841,21.8916,0.00055
0.835842,21.896827,0.000685
0.83584,21.895692,0.001058
0.835839,21.881598,0.000681
0.83584,21.880153,0.000611
0.835839,21.871615,0.000576
0.835837,21.88137,0.000935
0.835837,21.887009,0.000626
0.835835,21.883282,0.000702
0.835841,21.880951,0.00163
0.835837,21.881252,0.00142
0.835839,21.886384,0.001174
0.835839,21.88681,0.00052
0.835834,21.887438,0.001303
0.835836,21.890892,0.000535
0.835837,21.880248,0.000338
0.835837,21.889032,0.000488
0.835834,21.891894,0.000924
0.835836,21.882699,0.000763
0.835834,21.878178,0.000855
0.835835,21.875466,0.0005
0.835831,21.874218,0.001276
0.835836,21.868487,0.00122
0.835835,21.863527,0.000722
0.835836,21.863413,0.000706
0.835835,21.865858,0.000701
0.835833,21.86131,0.000808
0.835835,21.85351,0.001334
0.835834,21.849848,0.000903
0.835833,21.84248,0.001111
0.835833,21.833293,0.000503
0.835835,21.829306,0.00082
0.835832,21.842021,0.001055
0.835833,21.854244,0.000627
0.835829,21.850552,0.001423
0.835832,21.846077,0.000856
0.835829,21.847135,0.000513
0.83583,21.852665,0.000413
0.83583,21.851468,0.000668
0.835832,21.86264,0.000829
0.835832,21.864661,0.000418
0.835831,21.86592,0.000455
0.835833,21.864988,0.000604
0.835831,21.859242,0.000782
0.835833,21.861046,0.000855
0.835836,21.855246,0.001089
0.835833,21.852214,0.001028
0.835829,21.845982,0.001173
0.835829,21.84565,0.00049
0.835829,21.851746,0.000377
0.835831,21.849693,0.000668
0.835832,21.846542,0.000442
0.835826,21.847858,0.001877
0.835829,21.848194,0.001394
0.835828,21.847338,0.000631
0.835827,21.845266,0.000833
0.835829,21.833823,0.000648
0.83583,21.83133,0.000483
0.835828,21.837131,0.000958
0.835828,21.830433,0.000535
0.835826,21.828256,0.001167
0.835828,21.827319,0.000735
0.835831,21.832101,0.00151
0.835825,21.827826,0.00216
0.835829,21.814145,0.001661
0.835829,21.801318,0.000584
0.835825,21.79118,0.001301
0.835826,21.77395,0.000699
0.835825,21.75879,0.000641
0.835824,21.754674,0.000441
0.835821,21.745068,0.001182
0.835819,21.734561,0.000662
0.835818,21.722046,0.000986
0.835822,21.711865,0.001644
0.835817,21.702478,0.001822
0.83582,21.690908,0.001003
0.835818,21.677529,0.00057
0.835819,21.663246,0.000506
0.835815,21.656204,0.001545
0.835814,21.641178,0.000308
0.835814,21.630172,0.000524
0.835811,21.618705,0.00095
0.835814,21.603694,0.001617
0.835811,21.591477,0.0019
0.83581,21.583711,0.0008
0.835808,21.576561,0.000865
0.83581,21.559959,0.000634
0.835807,21.546841,0.001168
0.835805,21.535447,0.000721
0.835805,21.521213,0.000706
0.835804,21.51303,0.001038
0.835801,21.506403,0.000594
0.8358,21.49805,0.001032
0.835797,21.488372,0.000732
0.835796,21.488481,0.000841
0.835797,21.48553,0.000701
0.835795,21.487528,0.001237
0.835795,21.500104,0.000519
0.835793,21.525868,0.000682
0.835795,21.537798,0.000475
0.835795,21.552885,0.000596
0.835796,21.571757,0.001033
0.835798,21.589838,0.000492
0.835796,21.602045,0.000646
0.8358,21.618316,0.001357
0.8358,21.625033,0.00044
0.8358,21.634131,0.000871
0.835799,21.654162,0.000825
0.835801,21.681102,0.00072
0.835804,21.687292,0.001284
0.835808,21.690243,0.001043
0.835807,21.700782,0.000578
0.835807,21.703854,0.000417
0.835808,21.708347,0.000634
0.835808,21.704892,0.000494
0.835809,21.701528,0.00049
0.835806,21.709148,0.000779
0.835807,21.710012,0.000773
0.835808,21.708631,0.000579
0.835811,21.713273,0.001401
0.83581,21.728149,0.000981
0.835813,21.736866,0.000858
0.835812,21.744222,0.000577
0.835812,21.756729,0.000496
0.835814,21.756524,0.000515
0.835815,21.752897,0.000687
0.835817,21.742057,0.001079
0.835818,21.719991,0.00056
0.835816,21.734723,0.000572
0.835816,21.744419,0.000527
0.835817,21.73695,0.000595
0.835818,21.741527,0.000534
0.835813,21.741698,0.001715
0.835817,21.744863,0.001424
0.835816,21.748012,0.00052
0.835817,21.754346,0.000665
0.835818,21.764755,0.000739
0.835817,21.772639,0.000674
0.835818,21.769072,0.00045
0.835818,21.778053,0.000653
0.835822,21.789505,0.001126
0.835816,21.795105,0.001932
0.83582,21.797452,0.001633
0.835819,21.805158,0.001129
0.835819,21.798815,0.000974
0.83582,21.793518,0.000599
0.835819,21.790627,0.000521
0.835819,21.791662,0.000965
0.835822,21.801886,0.000678
0.835824,21.806124,0.000909
0.835823,21.814325,0.000699
0.835822,21.815276,0.000693
0.835822,21.819522,0.000415
0.835824,21.822989,0.000959
0.835825,21.827892,0.00041
0.835824,21.827588,0.000741
0.835827,21.831644,0.000859
0.835826,21.830588,0.000882
0.835823,21.818315,0.001328
0.835822,21.819078,0.000722
0.835824,21.817751,0.001067
0.835826,21.819011,0.000491
0.835826,21.819175,0.000442
0.835826,21.811719,0.000374
0.835826,21.805243,0.000689
0.835827,21.800203,0.000674
0.835823,21.797517,0.001169
0.835825,21.791931,0.001227
0.835824,21.797412,0.000771
0.835827,21.806068,0.000968
0.835827,21.809254,0.000722
0.835826,21.813263,0.000992
0.835829,21.805501,0.000905
0.835828,21.804091,0.000642
0.835824,21.796902,0.001457
0.835825,21.791165,0.000532
0.835825,21.789463,0.000485
0.835827,21.788808,0.0006
0.835827,21.786407,0.000574
0.835826,21.78304,0.00078
0.835829,21.784879,0.000935
0.835825,21.788218,0.000969
0.835829,21.783628,0.000843
0.835832,21.788743,0.001289
0.83583,21.783145,0.000694
0.835828,21.778614,0.000657
0.835825,21.778534,0.000839
0.835828,21.781394,0.000775
0.835829,21.783453,0.000444
0.835828,21.781597,0.000881
0.835827,21.774403,0.000794
0.835828,21.775303,0.001041
0.835827,21.78145,0.000541
0.835828,21.787329,0.000589
0.835827,21.780446,0.000471
0.835826,21.779785,0.000566
0.835827,21.783381,0.000847
0.835827,21.781155,0.000743
0.835823,21.777719,0.001157
0.835829,21.772059,0.001957
0.835828,21.771266,0.000964
0.835825,21.776615,0.000963
0.835825,21.77514,0.000649
0.835826,21.779527,0.000802
0.835827,21.77784,0.000399
0.835827,21.77273,0.00053
0.835823,21.775042,0.001626
0.835823,21.771153,0.000725
0.835823,21.776543,0.000573
0.835825,21.776771,0.000984
0.835822,21.778613,0.001183
0.835826,21.78086,0.001401
0.835823,21.777629,0.001157
0.835819,21.775333,0.001349
0.835822,21.773297,0.001421
0.835822,21.778534,0.000732
0.835822,21.790621,0.000517
0.835819,21.795763,0.001113
0.835821,21.801223,0.000839
0.835823,21.803566,0.001501
0.835822,21.803456,0.000895
0.835822,21.812679,0.000367
0.835822,21.819616,0.000493
0.835822,21.82097,0.000707
0.835825,21.827003,0.00104
0.835824,21.825844,0.000683
0.835825,21.828739,0.00095
0.835823,21.826623,0.001237
0.835824,21.826568,0.000795
0.835823,21.824236,0.000451
0.835823,21.827188,0.000478
0.835822,21.820486,0.000623
0.835822,21.817347,0.000437
0.835822,21.813528,0.000642
0.835824,21.816087,0.000686
0.835823,21.829133,0.000625
0.835822,21.833865,0.000622
0.835826,21.834658,0.00159
0.835823,21.833216,0.001362
0.835824,21.819724,0.000535
0.835827,21.81205,0.001411
0.835826,21.793982,0.000667
0.83582,21.788425,0.002018
0.835823,21.79522,0.000782
0.835821,21.796,0.000484
0.835821,21.796601,0.000405
0.835821,21.789546,0.000459
0.83582,21.792612,0.000509
0.835822,21.802906,0.000982
0.835824,21.802598,0.001257
0.835822,21.800299,0.001528
0.835822,21.811332,0.000864
0.835824,21.817556,0.000708
0.835822,21.824274,0.000666
0.835824,21.823291,0.000811
0.835823,21.826179,0.000911
0.835826,21.835268,0.000808
0.835825,21.842089,0.000569
0.835826,21.838915,0.000619
0.835826,21.829616,0.000577
0.835824,21.826099,0.000651
0.835827,21.825577,0.000872
0.835824,21.823309,0.001155
0.835826,21.82706,0.000981
0.835822,21.830035,0.00126
0.835826,21.833337,0.001764
0.835825,21.829479,0.001198
0.835828,21.82812,0.001122
0.835831,21.828924,0.001534
0.835828,21.82695,0.001049
0.835827,21.830185,0.000642
0.835832,21.835081,0.001465
0.835834,21.83909,0.000991
0.835832,21.835596,0.000753
0.835831,21.839019,0.000578
0.83583,21.835334,0.000724
0.835833,21.838799,0.001441
0.835834,21.848131,0.000492
0.835834,21.849802,0.000585
0.835832,21.846158,0.000842
0.835831,21.851683,0.000644
0.835827,21.869897,0.00122
0.835827,21.884545,0.000602
0.83583,21.880699,0.001066
0.835829,21.875415,0.000719
0.835831,21.871972,0.000969
0.835829,21.876213,0.000894
0.835832,21.873877,0.00102
0.83583,21.866767,0.000712
0.83583,21.863542,0.000524
0.835828,21.867383,0.000927
0.835829,21.880079,0.001006
0.835828,21.890004,0.001494
0.835827,21.887934,0.000772
0.835831,21.877877,0.001021
0.83583,21.872539,0.000886
0.835826,21.865232,0.001869
0.835829,21.869554,0.001109
0.835829,21.879552,0.000452
0.835828,21.882579,0.000823
0.835827,21.888143,0.000439
0.835829,21.894093,0.000659
0.835826,21.897943,0.000748
0.835829,21.903472,0.000954
0.83583,21.907211,0.000367
0.835832,21.909716,0.000692
0.835834,21.89589,0.000557
0.83583,21.890954,0.001413
0.835831,21.890005,0.000593
0.835833,21.891491,0.000817
0.835832,21.899009,0.000906
0.835833,21.894789,0.000816
0.835831,21.879651,0.000595
0.835832,21.879566,0.000554
0.835834,21.876217,0.00079
0.835833,21.881378,0.000851
0.835831,21.879078,0.000583
0.835832,21.887413,0.000706
0.835833,21.892389,0.000719
0.835833,21.889284,0.000386
0.835832,21.866268,0.000504
0.835838,21.850372,0.001798
0.835839,21.852662,0.000837
0.835838,21.861212,0.000961
0.835836,21.87134,0.000542
0.835836,21.874374,0.000577
0.835836,21.886865,0.000816
0.835836,21.885366,0.000459
0.835838,21.88784,0.000602
0.835838,21.891644,0.000665
0.835839,21.882337,0.001214
0.835838,21.866122,0.001013
0.835843,21.849998,0.001522
0.83584,21.848698,0.00124
0.83584,21.846762,0.000387
0.835836,21.841258,0.00099
0.835837,21.833734,0.000383
0.835839,21.838996,0.000667
0.835837,21.839774,0.000851
0.835839,21.837902,0.000939
0.83584,21.83273,0.000809
0.835842,21.829266,0.000717
0.835841,21.826711,0.00053
0.835842,21.823021,0.000901
0.835841,21.831567,0.000923
0.835839,21.839648,0.001117
0.835842,21.856166,0.001496
0.835838,21.865437,0.001423
0.835843,21.876921,0.00146
0.83584,21.876935,0.001172
0.835842,21.867345,0.001177
0.835843,21.87316,0.000782
0.835845,21.875401,0.000537
0.835842,21.870058,0.000778
0.835845,21.869819,0.000969
0.835842,21.879344,0.00057
0.835845,21.88874,0.000722
0.835844,21.88537,0.000681
0.835852,21.876627,0.002389
0.835847,21.870826,0.00135
0.835848,21.877154,0.000441
0.835848,21.886605,0.000603
0.835846,21.896744,0.000708
0.835846,21.899384,0.000603
0.835851,21.904084,0.001855
0.83585,21.912043,0.000496
0.835849,21.919908,0.000546
0.835848,21.932352,0.000661
0.83585,21.933446,0.000472
0.835853,21.93355,0.000922
0.835849,21.942948,0.001391
0.835852,21.94128,0.001538
0.835853,21.928135,0.000816
0.835854,21.92096,0.00072
0.835849,21.91033,0.001454
0.835849,21.906044,0.000619
0.835851,21.905536,0.000846
0.835853,21.918286,0.000487
0.835854,21.928894,0.000585
0.835854,21.929643,0.000424
0.835851,21.935272,0.001145
0.835853,21.93741,0.000695
0.835854,21.931228,0.000591
0.835852,21.923707,0.000875
0.835855,21.919216,0.001369
0.835855,21.918398,0.000603
0.835856,21.925954,0.000498
0.835857,21.936424,0.000783
0.835858,21.940867,0.00087
0.835855,21.943191,0.000682
0.835857,21.946143,0.00092
0.835857,21.95743,0.000702
0.835859,21.955425,0.000848
0.835862,21.947354,0.000842
0.835857,21.945551,0.001546
0.835859,21.94078,0.000744
0.835867,21.938272,0.002311
0.835871,21.935214,0.002031
0.835864,21.936904,0.002766
0.835868,21.930776,0.00096
0.835867,21.928181,0.000457
0.835863,21.918641,0.00117
0.835868,21.911691,0.00136
0.835868,21.917554,0.000368
0.835866,21.933187,0.000679
0.835863,21.939583,0.001058
0.835867,21.946413,0.001586
0.835866,21.938774,0.001049
0.835863,21.9472,0.001048
0.835865,21.952076,0.000668
0.835866,21.949902,0.000708
0.835863,21.949697,0.000912
0.835865,21.961131,0.000731
0.835868,21.973237,0.001896
0.835883,21.97004,0.005417
0.835884,21.966753,0.000642
0.835883,21.981478,0.000354
0.835884,21.984918,0.000591
0.835882,21.98927,0.000844
0.835886,21.987227,0.001183
0.835883,21.975373,0.000908
0.835883,21.974474,0.000684
0.835882,21.976904,0.000959
0.835883,21.978567,0.000698
0.835884,21.981434,0.001111
0.835887,21.980338,0.000529
0.835886,21.980082,0.00079
0.835883,21.98368,0.000636
0.835884,21.990052,0.000698
0.835886,21.990484,0.000824
0.835883,21.985131,0.001479
0.835885,21.984052,0.001183
0.835886,21.984541,0.000488
0.835888,21.974226,0.000548
0.835888,21.972448,0.00041
0.835887,21.97188,0.001122
0.83589,21.964624,0.000919
0.835888,21.957343,0.000815
0.835888,21.95321,0.000984
0.835888,21.939247,0.000833
0.835886,21.921955,0.000664
0.835886,21.914427,0.00071
0.835886,21.901604,0.000459
0.835887,21.896924,0.000606
0.835885,21.903701,0.000913
0.835888,21.910626,0.001324
0.835886,21.911499,0.001191
0.835889,21.910088,0.001342
0.835889,21.906759,0.000776
0.835886,21.906513,0.000803
0.835889,21.906101,0.000765
0.835887,21.909654,0.000576
0.83589,21.915254,0.000872
0.83589,21.933205,0.000714
0.835888,21.939466,0.001304
0.835889,21.94714,0.000773
0.835889,21.95256,0.000613
0.835887,21.952316,0.000631
0.835889,21.948327,0.000536
0.835891,21.933234,0.000669
0.835892,21.935375,0.000719
0.835888,21.942898,0.001044
0.835889,21.941706,0.000552
0.835893,21.942728,0.001302
0.835892,21.931833,0.000714
0.835893,21.922523,0.000519
0.835896,21.92744,0.001254
0.835894,21.92699,0.001101
0.835894,21.92664,0.000491
0.835893,21.915513,0.00069
0.835892,21.904259,0.000611
0.835895,21.89757,0.00122
0.835892,21.890333,0.001654
0.835893,21.881653,0.001474
0.835892,21.88241,0.001013
0.835892,21.871096,0.000393
0.83589,21.862139,0.000554
0.835889,21.854022,0.000643
0.835892,21.85934,0.000625
0.835886,21.869591,0.001495
0.835887,21.858604,0.000881
0.835886,21.85143,0.001341
0.835889,21.848995,0.001333
0.835888,21.838596,0.000537
0.835889,21.835268,0.000616
0.835887,21.845286,0.000847
0.835886,21.845457,0.00059
0.83589,21.855639,0.001346
0.835889,21.867976,0.000794
0.835889,21.87667,0.000425
0.835888,21.880464,0.000471
0.835887,21.881309,0.000918
0.83589,21.892503,0.001455
0.835885,21.905086,0.001722
0.835888,21.906062,0.001291
0.835888,21.908949,0.000629
0.835889,21.909826,0.000414
0.835888,21.913861,0.000696
0.835892,21.918646,0.00132
0.835891,21.923452,0.000526
0.83589,21.920697,0.000925
0.83589,21.930739,0.000697
0.835893,21.933709,0.000676
0.835892,21.941511,0.000468
0.83589,21.942675,0.000809
0.835892,21.948998,0.000717
0.835892,21.951476,0.00044
0.835892,21.95477,0.000613
0.835891,21.961335,0.000781
0.835892,21.961873,0.000589
0.835892,21.97097,0.000491
0.835893,21.982092,0.00041
0.835891,21.983461,0.000561
0.835896,21.990155,0.001151
0.835895,21.986188,0.000609
0.835896,21.992795,0.000643
0.835895,21.994398,0.000614
0.835895,21.999091,0.000565
0.835895,21.998551,0.000576
0.835893,22.002597,0.000725
0.835897,22.005236,0.001056
0.835896,22.00918,0.000474
0.835898,22.008032,0.000509
0.835892,22.006865,0.002222
0.835898,21.996792,0.002706
0.835897,21.98782,0.000884
0.835895,21.988263,0.000683
0.835897,21.991265,0.000698
0.835896,21.994411,0.000627
0.835895,21.99747,0.000471
0.835896,21.987702,0.000625
0.835895,21.991283,0.000514
0.835895,22.001013,0.000766
0.835898,22.008946,0.000804
0.835898,22.00803,0.000501
0.835898,22.007201,0.000475
0.835895,22.010117,0.001258
0.835898,22.01232,0.001366
0.8359,22.010316,0.001033
0.835899,22.008527,0.000795
0.835897,22.0072,0.000617
0.835897,21.999661,0.000697
0.835899,21.998859,0.000966
0.835901,21.995395,0.001212
0.835903,22.008418,0.00094
0.835902,22.022648,0.000656
0.835902,22.02577,0.00078
0.835903,22.03006,0.000658
0.835898,22.022759,0.00155
0.835901,22.021521,0.001298
0.835903,22.025813,0.000454
0.835903,22.018959,0.00097
0.835903,22.020751,0.00061
0.8359,22.019197,0.001122
0.835904,22.0263,0.000916
0.835903,22.025062,0.000642
0.835901,22.02624,0.000538
0.835902,22.025913,0.00041
0.835902,22.028357,0.000568
0.835902,22.041621,0.000737
0.835904,22.044177,0.000831
0.835902,22.038583,0.000738
0.835901,22.030441,0.000739
0.835902,22.02491,0.000597
0.835903,22.016855,0.000541
0.835903,22.017609,0.000704
0.835903,22.017439,0.000435
0.835902,22.015372,0.00069
0.835905,22.016218,0.001576
0.835906,22.018876,0.000789
0.835902,22.023396,0.001078
0.835906,22.022053,0.000868
0.835902,22.027788,0.001059
0.835904,22.040469,0.001169
0.835903,22.045187,0.000852
0.835905,22.040807,0.000541
0.835902,22.024191,0.000781
0.835901,22.015279,0.000987
0.835898,22.014732,0.000966
0.835898,22.019174,0.000781
0.835897,22.022588,0.000605
0.835901,22.025957,0.001187
0.835903,22.030409,0.000769
0.835899,22.024453,0.001738
0.835901,22.023753,0.001244
0.835901,22.025156,0.000849
0.8359,22.02396,0.001066
0.835902,22.035517,0.000856
0.835899,22.036454,0.001015
0.835902,22.042646,0.00096
0.835901,22.053165,0.000747
0.8359,22.056214,0.000388
0.835903,22.059309,0.000863
0.835901,22.062494,0.000838
0.835904,22.069755,0.001094
0.835903,22.08069,0.000522
0.835901,22.079039,0.000561
0.835903,22.073342,0.000976
0.835902,22.08068,0.000519
0.835902,22.086302,0.00055
0.835902,22.092114,0.00074
0.835905,22.084864,0.001563
0.835906,22.074952,0.000432
0.835906,22.065088,0.000711
0.835907,22.062516,0.000484
0.835904,22.065531,0.000782
0.835906,22.067322,0.000686
0.835907,22.076498,0.000614
0.835907,22.087282,0.00048
0.835904,22.096442,0.001053
0.835908,22.088859,0.001225
0.835907,22.077979,0.000506
0.835905,22.07751,0.00114
0.835904,22.067799,0.00058
0.835904,22.054825,0.00061
0.835906,22.047417,0.001351
0.835904,22.048969,0.001477
0.835905,22.051442,0.000833
0.835905,22.057229,0.000662
0.835905,22.055009,0.000593
0.835903,22.052529,0.000641
0.835904,22.051356,0.000549
0.835902,22.054155,0.000596
0.835905,22.055665,0.000966
0.835904,22.064201,0.000502
0.835904,22.074329,0.000646
0.835905,22.080692,0.000953
0.835905,22.083705,0.001024
0.835904,22.075945,0.000429
0.835903,22.076791,0.000542
0.835901,22.091613,0.000828
0.835891,22.094235,0.00358
0.835895,22.088818,0.001983
0.835894,22.100232,0.001124
0.835894,22.096945,0.0007
0.835896,22.08758,0.000668
0.835895,22.078964,0.000642
0.835893,22.061267,0.001018
0.835897,22.058216,0.001811
0.835889,22.063086,0.002339
0.835893,22.059424,0.001212
0.835894,22.057979,0.001136
0.835893,22.057399,0.000836
0.835896,22.061654,0.001005
0.835895,22.074395,0.000683
0.835889,22.080668,0.001823
0.835892,22.083967,0.000908
0.83589,22.085195,0.000593
0.835886,22.094852,0.00128
0.83588,22.09475,0.00176
0.835879,22.095703,0.000879
0.835879,22.0935,0.000381
0.835876,22.093248,0.001234
0.835872,22.095173,0.001361
0.83587,22.095379,0.000679
0.835874,22.09558,0.001141
0.835871,22.090244,0.000715
0.835871,22.07169,0.000671
0.835873,22.055725,0.00096
0.835875,22.05601,0.000792
0.835875,22.058818,0.000533
0.835871,22.048096,0.001475
0.835871,22.043998,0.000669
0.835871,22.044345,0.000527
0.835873,22.05884,0.000909
0.835873,22.069009,0.000691
0.835867,22.077692,0.001065
0.835806,22.071767,0.018467
0.835806,22.061194,0.000664
0.835803,22.054388,0.001431
0.835806,22.053326,0.001558
0.835806,22.042255,0.00078
0.835806,22.037436,0.00057
0.835807,22.023833,0.00067
0.835804,22.011616,0.000754
0.835804,22.002588,0.000539
0.835806,21.98837,0.000613
0.835805,21.981864,0.000557
0.835804,21.975641,0.000441
0.835805,21.975908,0.000601
0.835802,21.972884,0.001238
0.835855,21.968977,0.015083
0.835861,21.94285,0.002336
0.835907,21.922594,0.01352
0.835931,21.921807,0.008426
0.83593,21.92682,0.002562
0.835924,21.945721,0.001741
0.835924,21.953247,0.001538
0.835923,21.959038,0.001861
0.835921,21.95066,0.001023
0.835916,21.950574,0.002167
0.835927,21.934306,0.003384
0.835894,21.907838,0.011836
0.835848,21.898446,0.01486
0.835841,21.902135,0.002195
0.835839,21.924987,0.00101
0.835841,21.938128,0.000806
0.835839,21.945098,0.00054
0.835838,21.943451,0.000781
0.835838,21.951865,0.000609
0.835838,21.962129,0.000636
0.835838,21.971038,0.000494
0.835835,21.978481,0.001618
0.835834,21.984214,0.000591
0.835838,21.974469,0.001203
0.835836,21.98236,0.000601
0.835839,21.992735,0.000781
0.835836,21.994733,0.000926
0.835836,22.000873,0.000481
0.835836,22.000568,0.000766
0.835833,22.008962,0.000892
0.835834,22.007204,0.000581
0.835832,22.013412,0.001028
0.835833,22.012774,0.000795
0.835832,22.027629,0.0006
0.835836,22.025035,0.00165
0.835835,22.032313,0.000966
0.835836,22.033043,0.000981
0.835837,22.035602,0.000415
0.835838,22.033246,0.000886
0.835838,22.006059,0.000654
0.835837,21.997107,0.00062
0.83584,21.999173,0.000905
0.835839,22.006961,0.000794
0.835837,22.014688,0.000664
0.83584,22.018521,0.000862
0.835842,22.029769,0.000645
0.835838,22.033853,0.000838
0.835837,22.035545,0.000844
0.83584,22.039783,0.001358
0.835841,22.036692,0.000507
0.83584,22.04225,0.000372
0.835841,22.039918,0.000654
0.835841,22.04337,0.000496
0.835841,22.053281,0.000508
0.835839,22.051781,0.000837
0.835837,22.051558,0.000841
0.835839,22.053126,0.000942
0.835836,22.04409,0.000834
0.835835,22.041672,0.000978
0.835836,22.038983,0.000621
0.835839,22.046593,0.00104
0.835841,22.047273,0.000753
0.835836,22.045748,0.001773
0.83584,22.040592,0.001542
0.835842,22.046341,0.000901
0.835839,22.044819,0.001318
0.835843,22.041975,0.001389
0.835839,22.044249,0.00126
0.835838,22.045999,0.000342
0.835838,22.033335,0.000492
0.835839,22.023737,0.000935
0.835839,22.023325,0.000738
0.835839,22.022632,0.000738
0.835838,22.010563,0.000778
0.835838,21.988878,0.001136
0.835838,21.982934,0.000951
0.835837,21.986778,0.000587
0.835836,22.002729,0.000601
0.83584,22.017894,0.001148
0.835837,22.029166,0.001134
0.835855,22.0317,0.004272
0.835813,22.017797,0.010332
0.835815,22.024837,0.001103
0.835816,22.041055,0.000658
0.835818,22.053359,0.000869
0.835816,22.068333,0.000941
0.835816,22.085722,0.000435
0.835819,22.100117,0.001136
0.835822,22.106601,0.001012
0.835825,22.112033,0.001582
0.835828,22.131508,0.000638
0.835831,22.133993,0.000965
0.835831,22.132049,0.000756
0.835834,22.132802,0.001411
0.83583,22.137601,0.001435
0.835836,22.15047,0.001567
0.835838,22.159971,0.001187
0.835838,22.15746,0.000939
0.835842,22.171411,0.002298
0.835844,22.178132,0.001692
0.835846,22.189971,0.001064
0.835847,22.198985,0.000552
0.835844,22.189641,0.00075
0.835847,22.199496,0.000829
0.83585,22.200071,0.001297
0.835853,22.184071,0.000851
0.835852,22.163959,0.000813
0.835851,22.158908,0.000613
0.835885,22.149805,0.011033
0.835886,22.135481,0.002197
0.835883,22.113803,0.002176
0.835887,22.109627,0.002038
0.835885,22.112834,0.001606
0.835885,22.103816,0.001418
0.835888,22.092782,0.001793
0.835894,22.099289,0.002453
0.835888,22.108105,0.002288
0.835894,22.116413,0.001882
0.835897,22.124334,0.001308
0.835895,22.115168,0.00156
0.835895,22.111205,0.001096
0.835895,22.116896,0.00104
0.83589,22.128893,0.001365
0.835901,22.137057,0.003173
0.835894,22.144478,0.00291
0.835912,22.152319,0.005126
0.8359,22.155359,0.004024
0.835901,22.152013,0.002214
0.835898,22.131375,0.001817
0.835904,22.124349,0.001833
0.835903,22.111381,0.001513
0.835904,22.100663,0.000903
0.835909,22.098825,0.001121
0.835905,22.091267,0.001195
0.83591,22.081138,0.001015
0.835906,22.086443,0.002063
0.835909,22.09098,0.001471
0.835906,22.094638,0.001596
0.835905,22.097119,0.001737
0.835907,22.087519,0.002497
0.835912,22.081514,0.001691
0.835918,22.082305,0.003371
0.835914,22.073549,0.002485
0.835915,22.084458,0.002036
0.835913,22.089089,0.000864
0.835915,22.08042,0.001228
0.835923,22.050124,0.001947
0.835922,22.048775,0.001526
0.835932,22.087232,0.004416
0.835922,22.132222,0.003703
0.835926,22.171413,0.001953
0.835916,22.209148,0.003011
0.835924,22.23233,0.002386
0.835921,22.246522,0.002289
0.835933,22.262707,0.004591
0.835924,22.271443,0.004049
0.835926,22.270607,0.002654
0.835931,22.276038,0.000974
0.835927,22.272367,0.00203
0.835937,22.285438,0.004555
0.835938,22.291896,0.00124
0.835933,22.298059,0.001584
0.835967,22.299196,0.011494
0.836021,22.28786,0.016585
0.836007,22.283757,0.003795
0.836008,22.27014,0.001463
0.835996,22.267647,0.00365
0.836009,22.267149,0.004027
0.836008,22.266851,0.001979
0.836024,22.268874,0.004946
0.836028,22.271213,0.001477
0.836026,22.269419,0.002121
0.836021,22.258284,0.003654
0.836018,22.249673,0.00314
0.836014,22.240735,0.00386
0.836014,22.229107,0.003412
0.836008,22.215828,0.002987
0.836002,22.214952,0.002415
0.836001,22.215331,0.001561
0.83598,22.219916,0.006255
0.835984,22.23034,0.002004
0.835992,22.229969,0.003635
0.835986,22.226358,0.003307
0.835998,22.228952,0.004802
0.835992,22.223627,0.002304
0.835993,22.216561,0.001366
0.835993,22.216937,0.001648
0.835985,22.214422,0.002223
0.83599,22.208311,0.001213
0.835993,22.209806,0.002212
0.835986,22.212246,0.002325
0.835988,22.212111,0.001971
0.83598,22.205313,0.001643
0.835985,22.20033,0.001857
0.835997,22.194812,0.003557
0.835972,22.191684,0.007042
0.835966,22.194404,0.002101
0.835973,22.1994,0.003513
0.83597,22.206996,0.002907
0.835971,22.205147,0.001089
0.835979,22.205116,0.002033
0.835988,22.200626,0.00258
0.835971,22.187284,0.00426
0.835972,22.178774,0.001276
0.835974,22.176997,0.001915
0.835978,22.177855,0.001391
0.835972,22.183862,0.002306
0.835978,22.187467,0.003848
0.835976,22.191857,0.002854
0.835969,22.196227,0.00217
0.835966,22.193821,0.002197
0.835973,22.194457,0.002376
0.835985,22.188786,0.004126
0.835976,22.174315,0.002676
0.835973,22.159695,0.002744
0.835971,22.158247,0.001603
0.835988,22.167795,0.005473
0.835983,22.161037,0.003018
0.835977,22.158633,0.001581
0.835964,22.158373,0.003475
0.835965,22.16392,0.0021
0.835964,22.174358,0.001282
0.835969,22.172549,0.001975
0.835964,22.168906,0.001769
0.835964,22.167004,0.001496
0.835966,22.172695,0.001958
0.835963,22.173728,0.001235
0.83597,22.174688,0.001713
